test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,rps,min,mean,max,50_percent,75_percent,95_percent,99_percent,std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,rest_details_opts20_inclTrue,00:01:00,global information,3000,3000,0,50,3.57,7.25,16.14,7.04,7.73,9.94,11.82,1.3,0.743,0.764,0.776,2.2
